,x,y,z,muscle1,muscle2,muscle3
212,606.0,606.0,528.0,3.0,4.0,4.0
213,606.0,606.0,528.0,4.0,4.0,4.0
214,606.0,606.0,528.0,4.0,5.0,3.0
215,606.0,606.0,528.0,4.0,4.0,4.0
216,606.0,606.0,528.0,4.0,4.0,4.0
217,606.0,607.0,528.0,4.0,4.0,4.0
218,607.0,606.0,528.0,4.0,4.0,4.0
219,606.0,607.0,527.0,3.0,4.0,4.0
220,607.0,606.0,527.0,4.0,4.0,4.0
221,606.0,606.0,527.0,3.0,4.0,4.0
222,606.0,606.0,528.0,4.0,4.0,4.0
223,606.0,606.0,528.0,4.0,4.0,4.0
224,606.0,606.0,528.0,4.0,4.0,5.0
225,606.0,606.0,528.0,4.0,4.0,4.0
226,606.0,606.0,528.0,4.0,4.0,4.0
227,606.0,606.0,528.0,4.0,4.0,4.0
228,606.0,607.0,528.0,3.0,4.0,4.0
229,607.0,607.0,528.0,4.0,4.0,4.0
230,607.0,607.0,528.0,4.0,4.0,4.0
231,607.0,607.0,528.0,4.0,4.0,4.0
232,607.0,607.0,528.0,4.0,4.0,4.0
233,607.0,606.0,528.0,4.0,4.0,4.0
234,606.0,606.0,528.0,4.0,4.0,2.0
235,606.0,606.0,528.0,3.0,4.0,4.0
236,606.0,606.0,528.0,4.0,4.0,4.0
237,606.0,606.0,528.0,4.0,3.0,4.0
238,606.0,606.0,528.0,5.0,4.0,4.0
239,606.0,606.0,528.0,4.0,4.0,4.0
240,606.0,606.0,528.0,3.0,4.0,3.0
241,606.0,606.0,529.0,4.0,4.0,4.0
242,606.0,606.0,528.0,4.0,4.0,4.0
243,606.0,606.0,529.0,4.0,3.0,4.0
244,606.0,606.0,528.0,4.0,4.0,4.0
245,606.0,606.0,528.0,4.0,4.0,4.0
246,606.0,606.0,528.0,4.0,3.0,4.0
247,606.0,607.0,528.0,4.0,4.0,4.0
248,607.0,606.0,529.0,4.0,4.0,4.0
249,606.0,606.0,528.0,4.0,4.0,4.0
250,606.0,607.0,528.0,4.0,4.0,4.0
251,607.0,606.0,529.0,4.0,4.0,4.0
252,606.0,606.0,528.0,4.0,4.0,4.0
253,606.0,606.0,528.0,4.0,4.0,4.0
254,606.0,606.0,528.0,4.0,4.0,4.0
255,606.0,606.0,528.0,4.0,3.0,3.0
256,606.0,607.0,528.0,4.0,4.0,4.0
257,607.0,606.0,528.0,4.0,4.0,4.0
258,606.0,606.0,528.0,4.0,3.0,4.0
259,606.0,606.0,529.0,4.0,4.0,4.0
260,606.0,606.0,528.0,4.0,4.0,4.0
261,606.0,606.0,528.0,4.0,4.0,5.0
262,606.0,606.0,528.0,4.0,4.0,4.0
263,606.0,606.0,528.0,4.0,4.0,4.0
264,606.0,606.0,528.0,4.0,4.0,4.0
265,606.0,606.0,528.0,4.0,4.0,4.0
266,606.0,606.0,528.0,3.0,4.0,4.0
267,606.0,606.0,528.0,4.0,4.0,4.0
268,606.0,606.0,528.0,4.0,4.0,4.0
269,606.0,607.0,528.0,4.0,3.0,5.0
270,607.0,607.0,528.0,4.0,4.0,4.0
271,607.0,606.0,528.0,5.0,4.0,4.0
272,606.0,606.0,528.0,4.0,4.0,4.0
273,606.0,606.0,528.0,4.0,4.0,4.0
274,606.0,607.0,528.0,4.0,4.0,4.0
275,607.0,606.0,528.0,4.0,4.0,4.0
276,606.0,606.0,528.0,4.0,4.0,4.0
277,606.0,606.0,528.0,4.0,4.0,4.0
278,606.0,606.0,528.0,4.0,4.0,4.0
279,606.0,606.0,528.0,4.0,4.0,4.0
280,606.0,606.0,529.0,4.0,4.0,4.0
281,606.0,606.0,528.0,4.0,4.0,4.0
282,606.0,606.0,528.0,4.0,4.0,4.0
283,606.0,606.0,528.0,4.0,4.0,4.0
284,606.0,606.0,528.0,5.0,4.0,4.0
285,606.0,606.0,527.0,4.0,4.0,4.0
286,606.0,606.0,528.0,4.0,3.0,4.0
287,606.0,607.0,528.0,3.0,5.0,4.0
288,607.0,607.0,528.0,4.0,4.0,4.0
289,607.0,606.0,528.0,4.0,4.0,3.0
290,606.0,606.0,528.0,3.0,4.0,4.0
291,606.0,606.0,528.0,4.0,4.0,4.0
292,606.0,606.0,528.0,4.0,3.0,3.0
293,606.0,607.0,528.0,4.0,4.0,4.0
294,607.0,606.0,528.0,3.0,4.0,4.0
295,606.0,606.0,528.0,4.0,4.0,4.0
296,606.0,607.0,528.0,4.0,4.0,4.0
297,607.0,607.0,528.0,4.0,4.0,4.0
298,607.0,607.0,529.0,4.0,4.0,4.0
299,607.0,606.0,528.0,4.0,4.0,4.0
300,606.0,606.0,528.0,4.0,4.0,4.0
301,606.0,606.0,528.0,4.0,4.0,4.0
302,606.0,606.0,528.0,4.0,4.0,4.0
303,606.0,606.0,528.0,4.0,4.0,4.0
304,606.0,606.0,528.0,4.0,4.0,4.0
305,606.0,606.0,528.0,4.0,4.0,4.0
306,606.0,606.0,528.0,4.0,4.0,4.0
307,606.0,607.0,528.0,4.0,4.0,4.0
308,607.0,606.0,528.0,3.0,4.0,4.0
309,606.0,606.0,528.0,4.0,4.0,4.0
310,606.0,607.0,528.0,4.0,3.0,4.0
311,607.0,606.0,527.0,4.0,4.0,4.0
312,606.0,606.0,528.0,3.0,4.0,4.0
313,606.0,606.0,528.0,4.0,4.0,5.0
314,606.0,606.0,529.0,3.0,4.0,4.0
315,606.0,606.0,528.0,4.0,4.0,4.0
316,606.0,606.0,528.0,4.0,4.0,4.0
317,606.0,606.0,528.0,4.0,4.0,4.0
318,606.0,606.0,528.0,4.0,4.0,4.0
319,606.0,606.0,528.0,4.0,4.0,4.0
320,606.0,606.0,528.0,3.0,4.0,3.0
321,606.0,606.0,528.0,4.0,4.0,4.0
322,606.0,606.0,528.0,4.0,4.0,4.0
323,606.0,606.0,528.0,4.0,4.0,4.0
324,606.0,606.0,529.0,4.0,4.0,4.0
325,606.0,606.0,528.0,4.0,4.0,4.0
326,606.0,606.0,528.0,5.0,3.0,3.0
327,606.0,606.0,529.0,4.0,4.0,4.0
328,606.0,607.0,528.0,4.0,4.0,5.0
329,607.0,602.0,528.0,4.0,4.0,4.0
330,602.0,606.0,531.0,4.0,4.0,4.0
331,606.0,612.0,526.0,4.0,4.0,4.0
332,612.0,609.0,526.0,4.0,4.0,4.0
333,609.0,608.0,530.0,4.0,4.0,4.0
334,608.0,605.0,530.0,4.0,4.0,4.0
335,605.0,604.0,528.0,4.0,4.0,3.0
336,604.0,605.0,526.0,3.0,4.0,4.0
337,605.0,606.0,527.0,4.0,4.0,4.0
338,606.0,607.0,528.0,3.0,4.0,4.0
339,607.0,607.0,529.0,4.0,4.0,4.0
340,607.0,606.0,529.0,4.0,4.0,4.0
341,606.0,606.0,528.0,4.0,3.0,5.0
342,606.0,606.0,528.0,4.0,4.0,4.0
343,606.0,606.0,529.0,4.0,4.0,4.0
344,606.0,606.0,528.0,4.0,4.0,4.0
345,606.0,606.0,529.0,4.0,4.0,4.0
346,606.0,606.0,528.0,5.0,4.0,4.0
347,606.0,606.0,528.0,4.0,5.0,4.0
348,606.0,606.0,528.0,3.0,4.0,4.0
349,606.0,607.0,529.0,3.0,4.0,4.0
350,607.0,606.0,528.0,4.0,4.0,4.0
351,606.0,606.0,528.0,4.0,4.0,4.0
352,606.0,606.0,528.0,4.0,3.0,4.0
353,606.0,606.0,528.0,4.0,4.0,4.0
354,606.0,606.0,528.0,4.0,4.0,4.0
