,x,y,z,muscle1,muscle2,muscle3
319,590.0,590.0,551.0,4.0,4.0,4.0
320,590.0,590.0,551.0,4.0,11.0,4.0
321,590.0,590.0,550.0,4.0,13.0,4.0
322,590.0,590.0,550.0,4.0,12.0,4.0
323,590.0,590.0,550.0,5.0,12.0,4.0
324,590.0,590.0,550.0,4.0,13.0,3.0
325,590.0,591.0,549.0,4.0,12.0,4.0
326,591.0,591.0,549.0,4.0,12.0,4.0
327,591.0,592.0,549.0,4.0,12.0,4.0
328,592.0,591.0,549.0,5.0,12.0,4.0
329,591.0,592.0,550.0,5.0,12.0,4.0
330,592.0,593.0,551.0,5.0,11.0,4.0
331,593.0,593.0,551.0,4.0,12.0,4.0
332,593.0,595.0,551.0,5.0,11.0,4.0
333,595.0,595.0,551.0,4.0,11.0,4.0
334,595.0,596.0,552.0,4.0,12.0,4.0
335,596.0,597.0,552.0,5.0,12.0,4.0
336,597.0,597.0,552.0,4.0,11.0,5.0
337,597.0,598.0,552.0,5.0,11.0,3.0
338,598.0,598.0,553.0,5.0,12.0,4.0
339,598.0,598.0,552.0,5.0,11.0,4.0
340,598.0,598.0,553.0,5.0,11.0,4.0
341,598.0,599.0,553.0,4.0,11.0,4.0
342,599.0,599.0,553.0,5.0,10.0,4.0
343,599.0,598.0,553.0,5.0,11.0,4.0
344,598.0,599.0,552.0,5.0,11.0,4.0
345,599.0,598.0,553.0,5.0,11.0,4.0
346,598.0,598.0,552.0,5.0,11.0,4.0
347,598.0,598.0,553.0,5.0,10.0,3.0
348,598.0,598.0,552.0,4.0,11.0,4.0
349,598.0,598.0,553.0,5.0,10.0,4.0
350,598.0,598.0,553.0,5.0,10.0,4.0
351,598.0,598.0,553.0,4.0,10.0,4.0
352,598.0,599.0,553.0,4.0,10.0,5.0
353,599.0,599.0,553.0,5.0,10.0,5.0
354,599.0,599.0,553.0,5.0,10.0,4.0
355,599.0,599.0,553.0,5.0,10.0,4.0
356,599.0,599.0,552.0,5.0,10.0,4.0
357,599.0,599.0,553.0,4.0,11.0,4.0
358,599.0,598.0,552.0,5.0,10.0,4.0
359,598.0,598.0,552.0,5.0,11.0,4.0
360,598.0,598.0,552.0,5.0,9.0,4.0
361,598.0,598.0,552.0,5.0,9.0,4.0
362,598.0,598.0,553.0,5.0,10.0,4.0
363,598.0,598.0,553.0,5.0,10.0,4.0
364,598.0,598.0,554.0,5.0,9.0,4.0
365,598.0,597.0,554.0,5.0,10.0,4.0
366,597.0,597.0,554.0,5.0,10.0,4.0
367,597.0,598.0,554.0,5.0,9.0,4.0
368,598.0,597.0,554.0,5.0,10.0,4.0
369,597.0,598.0,554.0,4.0,9.0,4.0
370,598.0,598.0,555.0,4.0,10.0,4.0
371,598.0,598.0,556.0,5.0,10.0,4.0
372,598.0,595.0,555.0,4.0,9.0,4.0
373,595.0,595.0,555.0,4.0,10.0,3.0
374,595.0,595.0,554.0,5.0,9.0,4.0
375,595.0,596.0,554.0,5.0,9.0,4.0
376,596.0,596.0,554.0,4.0,9.0,4.0
377,596.0,596.0,554.0,4.0,9.0,4.0
378,596.0,596.0,553.0,5.0,7.0,4.0
379,596.0,595.0,553.0,5.0,9.0,4.0
380,595.0,595.0,553.0,5.0,8.0,4.0
381,595.0,595.0,553.0,5.0,9.0,4.0
382,595.0,595.0,552.0,5.0,8.0,4.0
383,595.0,595.0,552.0,4.0,8.0,4.0
384,595.0,595.0,552.0,5.0,8.0,4.0
385,595.0,595.0,552.0,5.0,8.0,4.0
386,595.0,596.0,551.0,5.0,9.0,4.0
387,596.0,597.0,551.0,5.0,8.0,4.0
388,597.0,597.0,551.0,4.0,8.0,4.0
389,597.0,597.0,551.0,4.0,8.0,4.0
390,597.0,598.0,551.0,4.0,8.0,4.0
391,598.0,598.0,552.0,3.0,8.0,4.0
392,598.0,599.0,552.0,4.0,8.0,4.0
393,599.0,599.0,552.0,4.0,8.0,4.0
394,599.0,599.0,552.0,5.0,8.0,4.0
395,599.0,599.0,552.0,5.0,8.0,4.0
396,599.0,599.0,552.0,4.0,8.0,4.0
397,599.0,598.0,552.0,4.0,7.0,4.0
398,598.0,599.0,553.0,4.0,7.0,4.0
399,599.0,599.0,553.0,4.0,7.0,4.0
400,599.0,598.0,553.0,5.0,7.0,3.0
401,598.0,598.0,553.0,5.0,7.0,5.0
402,598.0,598.0,553.0,4.0,7.0,4.0
403,598.0,598.0,553.0,5.0,7.0,4.0
